"metric","deployer_count","total_profit_sol","avg_profit_per_deployer","median_profit_per_deployer","total_tokens_created","total_profitable_tokens","profitable_token_rate"
"PER_DEPLOYER",,507.097015308,,,284,285,"100.4"
"PER_DEPLOYER",,507.03031471400004,,,330,331,"100.3"
"PER_DEPLOYER",,506.946599367,,,64,60,"93.8"
"PER_DEPLOYER",,506.434824325,,,252,315,"125.0"
"PER_DEPLOYER",,503.2340734089999,,,159,153,"96.2"
"PER_DEPLOYER",,502.607450968,,,236,239,"101.3"
"PER_DEPLOYER",,502.557455354,,,307,554,"180.5"
"PER_DEPLOYER",,502.43108551100005,,,506,540,"106.7"
"PER_DEPLOYER",,502.41666223900006,,,163,163,"100.0"
"PER_DEPLOYER",,500.36477387099995,,,136,135,"99.3"
"PER_DEPLOYER",,499.9743645719999,,,44,45,"102.3"
"PER_DEPLOYER",,499.9366500920001,,,255,249,"97.6"
"PER_DEPLOYER",,499.7569903779999,,,320,331,"103.4"
"PER_DEPLOYER",,499.3717882349999,,,77,77,"100.0"
"PER_DEPLOYER",,498.46719563700003,,,200,198,"99.0"
"PER_DEPLOYER",,498.06094162199986,,,317,325,"102.5"
"PER_DEPLOYER",,497.870370801,,,62,54,"87.1"
"PER_DEPLOYER",,495.083465264,,,100,17,"17.0"
"PER_DEPLOYER",,494.72924223100006,,,304,559,"183.9"
"PER_DEPLOYER",,494.52757878,,,188,201,"106.9"
"PER_DEPLOYER",,493.97694742100003,,,313,312,"99.7"
"PER_DEPLOYER",,493.24736618899976,,,294,295,"100.3"
"PER_DEPLOYER",,493.05293929600003,,,109,100,"91.7"
"PER_DEPLOYER",,492.54595775499996,,,114,113,"99.1"
"PER_DEPLOYER",,491.5541071120001,,,190,185,"97.4"
"PER_DEPLOYER",,491.41202707400004,,,215,287,"133.5"
"PER_DEPLOYER",,491.03504435200006,,,196,201,"102.6"
"PER_DEPLOYER",,490.0076277490001,,,327,311,"95.1"
"PER_DEPLOYER",,489.69495904400003,,,8,8,"100.0"
"PER_DEPLOYER",,488.353183422,,,463,320,"69.1"
"PER_DEPLOYER",,488.29930601099994,,,480,479,"99.8"
"PER_DEPLOYER",,487.96067888899995,,,321,319,"99.4"
"PER_DEPLOYER",,487.6815251970001,,,471,468,"99.4"
"PER_DEPLOYER",,484.4045210150001,,,13,37,"284.6"
"PER_DEPLOYER",,484.0233102760001,,,181,196,"108.3"
"PER_DEPLOYER",,483.488247204,,,8,8,"100.0"
"PER_DEPLOYER",,482.5654629629999,,,258,258,"100.0"
"PER_DEPLOYER",,482.53928325699997,,,87,93,"106.9"
"PER_DEPLOYER",,481.969622995,,,12,23,"191.7"
"PER_DEPLOYER",,481.8965710560001,,,263,263,"100.0"
"PER_DEPLOYER",,481.2569732839999,,,35,41,"117.1"
"PER_DEPLOYER",,481.0150324609999,,,88,108,"122.7"
"PER_DEPLOYER",,480.348681832,,,166,183,"110.2"
"PER_DEPLOYER",,480.135155495,,,9,36,"400.0"
"PER_DEPLOYER",,480.08180472699996,,,172,175,"101.7"
"PER_DEPLOYER",,479.687252702,,,205,205,"100.0"
